Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5
,,,,,,,,4930,19009,8814,2799,3362,22111
,,,,,,,,4931,19833,9000,2945,3405,23141
,,,,,,,,4932,20640,9214,3076,3501,24198
,,,,,,,,4933,21141,9390,3187,3555,24889
,,,,,,,,4934,21379,9427,3276,3600,25133
,,,,,,,,4935,21459,9386,3337,3643,25261
,,,,,,,,4936,21488,9381,3363,3633,25215
,,,,,,,,4937,21215,9269,3332,3569,24844
,,,,,,,,4938,20764,9090,3235,3437,24265
,,,,,,,,4939,20164,8906,3125,3284,23588
,,,,,,,,4940,19353,8687,3020,3194,22817
,,,,,,,,4941,18864,8703,2978,3142,22420
,,,,,,,,4942,17638,8579,2835,2839,21232
,,,,,,,,4943,16333,8313,2628,2546,19771
,,,,,,,,4944,15338,7986,2439,2380,18625
,,,,,,,,4945,14615,7753,2309,2274,17751
,,,,,,,,4946,14097,7544,2225,2230,17222
,,,,,,,,4947,13797,7422,2180,2232,16921
,,,,,,,,4948,13787,7414,2169,2327,16927
,,,,,,,,4949,14212,7593,2221,2494,17303
,,,,,,,,4950,14764,7849,2307,2710,17918
,,,,,,,,4951,15812,8296,2378,2926,18488
,,,,,,,,4952,16977,8693,2522,3095,19856
,,,,,,,,4953,18134,8882,2694,3271,21229
,,,,,,,,4954,19250,8798,2873,3444,22658
,,,,,,,,4955,20136,8932,3025,3547,23731
,,,,,,,,4956,21021,9170,3166,3642,24868
,,,,,,,,4957,21637,9314,3273,3722,25593
,,,,,,,,4958,21948,9417,3348,3748,25797
,,,,,,,,4959,21969,9438,3397,3726,25761
,,,,,,,,4960,21853,9420,3423,3634,25604
,,,,,,,,4961,21449,9299,3396,3553,25154
,,,,,,,,4962,20825,9052,3302,3379,24379
,,,,,,,,4963,20209,8679,3182,3251,23768
,,,,,,,,4964,19557,8458,3073,3166,23034
,,,,,,,,4965,19046,8384,3022,3013,22607
,,,,,,,,4966,17781,8048,2873,2768,21561
,,,,,,,,4967,16365,7637,2657,2562,20137
,,,,,,,,4968,15096,7242,2469,2385,19040
,,,,,,,,4969,14282,7066,2342,2323,18406
,,,,,,,,4970,13592,6887,2261,2283,17846
,,,,,,,,4971,13180,6801,2211,2267,17501
,,,,,,,,4972,13095,6812,2197,2302,17406
,,,,,,,,4973,13543,6993,2247,2453,17716
,,,,,,,,4974,14140,7280,2336,2650,18209
,,,,,,,,4975,14763,7676,2405,2918,18662
,,,,,,,,4976,15411,8042,2531,3085,19736
,,,,,,,,4977,16067,8348,2686,3234,20923
,,,,,,,,4978,16753,8508,2855,3349,22105
,,,,,,,,4979,17292,8605,2998,3432,22941
,,,,,,,,4980,17929,8648,3144,3494,23918
,,,,,,,,4981,18554,8822,3273,3566,24569
,,,,,,,,4982,18910,8947,3365,3591,24611
,,,,,,,,4983,19121,9091,3417,3560,24514
,,,,,,,,4984,19235,9186,3403,3541,24146
,,,,,,,,4985,19118,9139,3320,3490,23602
,,,,,,,,4986,18835,8993,3188,3398,22896
,,,,,,,,4987,18217,8684,3060,3221,22235
,,,,,,,,4988,17521,8448,2973,3093,21548
,,,,,,,,4989,17089,8315,2922,2991,21099
,,,,,,,,4990,15788,8020,2778,2674,19923
,,,,,,,,4991,14432,7549,2579,2397,18604
,,,,,,,,4992,13320,7171,2393,2213,17463
,,,,,,,,4993,12515,6918,2274,2103,16717
,,,,,,,,4994,11984,6725,2194,2084,16233
,,,,,,,,4995,11675,6592,2150,2109,15890
,,,,,,,,4996,11660,6581,2139,2166,15816
,,,,,,,,4997,12071,6742,2189,2282,16144
,,,,,,,,4998,12582,6961,2272,2495,16701
,,,,,,,,4999,13524,7367,2334,2682,17192
,,,,,,,,5000,14685,7691,2452,2808,18401
,,,,,,,,5001,15869,7874,2614,2985,19705
,,,,,,,,5002,17004,7847,2799,3079,21081
,,,,,,,,5003,17808,7888,2951,3168,22140
,,,,,,,,5004,18517,8061,3102,3227,23309
,,,,,,,,5005,19124,8232,3227,3288,24146
,,,,,,,,5006,19434,8357,3309,3306,24504
,,,,,,,,5007,19588,8466,3352,3310,24757
,,,,,,,,5008,19651,8575,3359,3310,24748
,,,,,,,,5009,19342,8562,3327,3266,24461
,,,,,,,,5010,18784,8394,3222,3132,23736
,,,,,,,,5011,17856,8145,3096,2985,22898
,,,,,,,,5012,17029,7889,2984,2885,22095
,,,,,,,,5013,16503,7803,2926,2800,21640
,,,,,,,,5014,15276,7522,2792,2611,20450
,,,,,,,,5015,14005,7141,2618,2342,19178
,,,,,,,,5016,12897,6822,2441,2159,18033
,,,,,,,,5017,12079,6515,2300,2078,17019
,,,,,,,,5018,11477,6327,2201,2016,16394
,,,,,,,,5019,11082,6224,2135,2015,15949
,,,,,,,,5020,10844,6188,2095,2018,15726
,,,,,,,,5021,10892,6212,2089,2053,15731
,,,,,,,,5022,10918,6252,2101,2179,15699
,,,,,,,,5023,11480,6472,2107,2341,15918
,,,,,,,,5024,12584,6821,2261,2492,17141
,,,,,,,,5025,13888,7250,2464,2655,18865
,,,,,,,,5026,15211,7581,2694,2771,20624
,,,,,,,,5027,16277,7829,2869,2869,21950
,,,,,,,,5028,17254,7898,3033,2945,23245
,,,,,,,,5029,17994,8038,3151,2996,23967
,,,,,,,,5030,18504,8147,3229,3007,24206
,,,,,,,,5031,18877,8228,3272,3046,24273
,,,,,,,,5032,19232,8143,3293,3060,24138
,,,,,,,,5033,19228,8072,3268,3000,23801
,,,,,,,,5034,18648,7783,3191,2922,23003
,,,,,,,,5035,17886,7627,3096,2826,22421
,,,,,,,,5036,17183,7576,2999,2773,21862
,,,,,,,,5037,16706,7575,2945,2653,21470
,,,,,,,,5038,15497,7355,2796,2447,20394
,,,,,,,,5039,14209,7013,2617,2246,19108
,,,,,,,,5040,13088,6697,2436,2132,18029
,,,,,,,,5041,12328,6413,2301,2032,17223
,,,,,,,,5042,11789,6228,2193,1986,16610
,,,,,,,,5043,11374,6131,2116,1973,16147
,,,,,,,,5044,11121,6076,2068,1987,15800
,,,,,,,,5045,10973,6078,2048,2002,15709
,,,,,,,,5046,10942,6040,2046,2091,15515
,,,,,,,,5047,11379,6264,2043,2232,15791
,,,,,,,,5048,12287,6732,2192,2376,17010
,,,,,,,,5049,13566,7185,2397,2542,18706
,,,,,,,,5050,15030,7594,2629,2666,20311
,,,,,,,,5051,16309,7751,2817,2821,21621
,,,,,,,,5052,17555,8093,2992,2905,23074
,,,,,,,,5053,18352,8385,3122,2964,23951
,,,,,,,,5054,19103,8557,3197,2984,24289
,,,,,,,,5055,19592,8687,3250,3041,24431
,,,,,,,,5056,19882,8781,3286,3061,24450
,,,,,,,,5057,19847,8722,3292,3037,24254
,,,,,,,,5058,19500,8455,3226,2996,23491
,,,,,,,,5059,19047,8286,3146,2918,23062
,,,,,,,,5060,18417,8144,3062,2874,22581
,,,,,,,,5061,18158,8172,3002,2765,22097
,,,,,,,,5062,16885,7852,2848,2562,20969
,,,,,,,,5063,15549,7419,2645,2342,19537
,,,,,,,,5064,14306,7049,2446,2178,18351
,,,,,,,,5065,13722,6838,2324,2093,17609
,,,,,,,,5066,13195,6657,2235,2045,17044
,,,,,,,,5067,12754,6578,2185,2052,16728
,,,,,,,,5068,12582,6593,2172,2138,16703
,,,,,,,,5069,13069,6776,2217,2274,17082
,,,,,,,,5070,13832,7084,2301,2530,17742
,,,,,,,,5071,14512,7435,2367,2781,18248
,,,,,,,,5072,15438,7618,2528,2989,19691
,,,,,,,,5073,16480,7814,2729,3209,21260
,,,,,,,,5074,17506,8098,2946,3323,22837
,,,,,,,,5075,18192,8274,3139,3440,24111
,,,,,,,,5076,18989,8427,3308,3536,25407
,,,,,,,,5077,19504,8731,3449,3607,26302
,,,,,,,,5078,19704,8887,3543,3659,26578
,,,,,,,,5079,19779,8988,3594,3683,26624
,,,,,,,,5080,19791,9121,3610,3665,26351
,,,,,,,,5081,19569,9096,3593,3595,25968
,,,,,,,,5082,19132,8889,3517,3446,25211
,,,,,,,,5083,18448,8593,3400,3268,24531
,,,,,,,,5084,17908,8376,3271,3131,23830
,,,,,,,,5085,17563,8352,3187,2989,23255
,,,,,,,,5086,16358,8069,2992,2760,21961
,,,,,,,,5087,15074,7528,2755,2460,20467
,,,,,,,,5088,14034,7117,2554,2286,19200
,,,,,,,,5089,13281,6831,2405,2184,18371
,,,,,,,,5090,12790,6615,2310,2167,17711
,,,,,,,,5091,12494,6499,2246,2152,17272
,,,,,,,,5092,12456,6510,2225,2222,17187
,,,,,,,,5093,12890,6679,2270,2314,17446
,,,,,,,,5094,13507,6983,2352,2532,18047
,,,,,,,,5095,14326,7389,2416,2794,18430
,,,,,,,,5096,15286,7735,2559,2972,19768
,,,,,,,,5097,16229,8092,2748,3155,21138
,,,,,,,,5098,17266,8535,2949,3305,22702
,,,,,,,,5099,18203,8635,3129,3402,23945
,,,,,,,,5100,19171,8818,3313,3481,25290
,,,,,,,,5101,19968,9049,3466,3565,26303
,,,,,,,,5102,20333,9103,3572,3618,26540
,,,,,,,,5103,20613,9270,3611,3656,26635
,,,,,,,,5104,20727,9394,3626,3642,26339
,,,,,,,,5105,20482,9256,3603,3577,25916
,,,,,,,,5106,20140,9046,3520,3438,25159
,,,,,,,,5107,19460,8756,3414,3294,24474
,,,,,,,,5108,18670,8567,3295,3187,23815
,,,,,,,,5109,18100,8513,3215,3019,23355
,,,,,,,,5110,16810,8270,3030,2759,22053
,,,,,,,,5111,15518,7840,2804,2516,20610
,,,,,,,,5112,14404,7467,2588,2367,19403
,,,,,,,,5113,13543,7118,2435,2287,18393
,,,,,,,,5114,12991,6873,2336,2240,17799
,,,,,,,,5115,12609,6733,2275,2228,17379
,,,,,,,,5116,12561,6723,2251,2274,17273
,,,,,,,,5117,12979,6886,2293,2415,17604
,,,,,,,,5118,13612,7166,2376,2591,18265
,,,,,,,,5119,14402,7550,2433,2799,18645
,,,,,,,,5120,15452,7854,2576,3015,19963
,,,,,,,,5121,16553,8067,2762,3205,21416
,,,,,,,,5122,17536,8321,2963,3359,22876
,,,,,,,,5123,18297,8460,3140,3454,23993
,,,,,,,,5124,18970,8700,3314,3591,25456
,,,,,,,,5125,19683,8960,3471,3676,26441
,,,,,,,,5126,20180,9050,3581,3727,26874
,,,,,,,,5127,20562,9135,3640,3732,26973
,,,,,,,,5128,20833,9210,3660,3758,26776
,,,,,,,,5129,20744,9154,3638,3661,26416
,,,,,,,,5130,20281,8936,3555,3511,25694
,,,,,,,,5131,19543,8632,3426,3374,24960
,,,,,,,,5132,18872,8548,3301,3229,24297
,,,,,,,,5133,18331,8473,3216,3083,23856
,,,,,,,,5134,16987,8135,3029,2801,22638
,,,,,,,,5135,15632,7587,2799,2470,21244
,,,,,,,,5136,14535,7137,2589,2343,20104
,,,,,,,,5137,13796,6826,2446,2271,19272
,,,,,,,,5138,13178,6573,2344,2203,18704
,,,,,,,,5139,12780,6434,2282,2209,18283
,,,,,,,,5140,12809,6470,2264,2288,18080
,,,,,,,,5141,13319,6650,2310,2386,18345
,,,,,,,,5142,13930,6951,2399,2577,18904
,,,,,,,,5143,14518,7257,2452,2806,19205
,,,,,,,,5144,15100,7479,2581,3004,20345
,,,,,,,,5145,15820,7866,2755,3174,21646
,,,,,,,,5146,16607,8194,2954,3277,22900
,,,,,,,,5147,17449,8479,3131,3464,23806
,,,,,,,,5148,18200,8759,3305,3592,25035
,,,,,,,,5149,18963,8933,3464,3667,25977
,,,,,,,,5150,19495,9037,3574,3690,26468
,,,,,,,,5151,19847,9156,3631,3713,26695
,,,,,,,,5152,20100,9191,3646,3689,26533
,,,,,,,,5153,20023,8991,3619,3625,26152
,,,,,,,,5154,19659,8759,3522,3496,25369
,,,,,,,,5155,19007,8536,3394,3389,24655
,,,,,,,,5156,18336,8366,3273,3252,24074
,,,,,,,,5157,17755,8289,3193,3028,23647
,,,,,,,,5158,16463,7852,3010,2746,22393
,,,,,,,,5159,15152,7313,2793,2485,21023
,,,,,,,,5160,14028,6889,2581,2361,19781
,,,,,,,,5161,13226,6543,2437,2291,18890
,,,,,,,,5162,12697,6335,2337,2228,18201
,,,,,,,,5163,12441,6225,2276,2209,17749
,,,,,,,,5164,12381,6232,2254,2248,17554
,,,,,,,,5165,12823,6402,2291,2390,17833
,,,,,,,,5166,13461,6708,2376,2577,18449
,,,,,,,,5167,14251,7082,2426,2825,18735
,,,,,,,,5168,15129,7477,2561,2962,19793
,,,,,,,,5169,16103,7872,2738,3126,20912
,,,,,,,,5170,17093,8252,2930,3242,22149
,,,,,,,,5171,17848,8471,3099,3353,23324
,,,,,,,,5172,18559,8764,3265,3476,24643
,,,,,,,,5173,19048,9018,3408,3534,25466
,,,,,,,,5174,19290,9112,3505,3578,25807
,,,,,,,,5175,19399,9094,3564,3600,25963
,,,,,,,,5176,19527,9106,3577,3569,25716
,,,,,,,,5177,19504,8958,3511,3505,25277
,,,,,,,,5178,19164,8716,3381,3357,24403
,,,,,,,,5179,18519,8371,3241,3220,23710
,,,,,,,,5180,17842,8210,3129,3076,23192
,,,,,,,,5181,17408,8128,3073,2942,22869
,,,,,,,,5182,16352,7704,2930,2700,21825
,,,,,,,,5183,15230,7185,2744,2462,20580
,,,,,,,,5184,14184,6769,2563,2267,19414
,,,,,,,,5185,13472,6549,2421,2226,18476
,,,,,,,,5186,12881,6327,2316,2174,17839
,,,,,,,,5187,12548,6170,2245,2140,17361
,,,,,,,,5188,12410,6036,2199,2149,17055
,,,,,,,,5189,12555,6007,2190,2176,16992
,,,,,,,,5190,12721,6014,2203,2281,16981
,,,,,,,,5191,13031,6039,2203,2370,16909
,,,,,,,,5192,13957,6050,2335,2501,18138
,,,,,,,,5193,14892,6229,2526,2606,19638
,,,,,,,,5194,15810,6478,2726,2693,20988
,,,,,,,,5195,16417,6757,2886,2760,21988
,,,,,,,,5196,16987,6883,3039,2800,23225
,,,,,,,,5197,17409,6958,3158,2805,23969
,,,,,,,,5198,17563,7002,3231,2835,24338
,,,,,,,,5199,17551,7037,3278,2874,24472
,,,,,,,,5200,17491,6973,3301,2908,24307
,,,,,,,,5201,17183,6916,3294,2883,23972
,,,,,,,,5202,16510,6814,3212,2758,23166
,,,,,,,,5203,15853,6625,3121,2687,22636
,,,,,,,,5204,15405,6447,3045,2604,22185
,,,,,,,,5205,15024,6377,2988,2477,21660
,,,,,,,,5206,14009,6089,2841,2284,20519
,,,,,,,,5207,12761,5748,2664,2115,19275
,,,,,,,,5208,11789,5430,2490,2003,18169
,,,,,,,,5209,11140,5220,2360,1934,17570
,,,,,,,,5210,10689,5080,2263,1898,16879
,,,,,,,,5211,10323,5002,2188,1875,16353
,,,,,,,,5212,10130,4978,2141,1860,16021
,,,,,,,,5213,10085,4987,2127,1869,15907
,,,,,,,,5214,10030,4961,2121,1972,15776
,,,,,,,,5215,10312,5115,2116,2106,15602
,,,,,,,,5216,11072,5404,2231,2193,16573
,,,,,,,,5217,12005,5767,2415,2345,17737
,,,,,,,,5218,13015,6139,2605,2447,18750
,,,,,,,,5219,13928,6425,2764,2520,19738
,,,,,,,,5220,14742,6639,2902,2592,21083
,,,,,,,,5221,15433,6836,2998,2659,21989
,,,,,,,,5222,15926,7009,3068,2735,22382
,,,,,,,,5223,16340,7219,3105,2798,22628
,,,,,,,,5224,16664,7427,3106,2864,22762
,,,,,,,,5225,16804,7602,3088,2845,22727
,,,,,,,,5226,16502,7594,3028,2799,22214
,,,,,,,,5227,15936,7481,2955,2740,21762
,,,,,,,,5228,15331,7273,2914,2677,21327
,,,,,,,,5229,14768,7179,2882,2539,20687
,,,,,,,,5230,13571,6761,2737,2344,19401
,,,,,,,,5231,12280,6274,2546,2205,18020
,,,,,,,,5232,11317,5894,2367,2078,16890
,,,,,,,,5233,10641,5617,2253,1980,16203
,,,,,,,,5234,10241,5502,2176,1942,15700
,,,,,,,,5235,10056,5452,2135,1941,15402
,,,,,,,,5236,10188,5508,2138,2019,15396
,,,,,,,,5237,10763,5723,2196,2148,15812
,,,,,,,,5238,11440,6034,2295,2369,16591
,,,,,,,,5239,12262,6500,2365,2572,17027
,,,,,,,,5240,13216,6937,2496,2754,18271
,,,,,,,,5241,14331,7393,2676,2913,19816
,,,,,,,,5242,15512,7815,2887,3013,21433
,,,,,,,,5243,16534,8129,3064,3184,22670
,,,,,,,,5244,17488,8316,3233,3298,23935
,,,,,,,,5245,18370,8628,3379,3314,24911
,,,,,,,,5246,19037,8796,3471,3321,25344
,,,,,,,,5247,19512,8971,3539,3482,25587
,,,,,,,,5248,19854,9014,3546,3488,25426
,,,,,,,,5249,19821,8925,3494,3466,24949
,,,,,,,,5250,19369,8726,3409,3379,24255
,,,,,,,,5251,18473,8431,3299,3265,23480
,,,,,,,,5252,17651,8224,3197,3138,22809
,,,,,,,,5253,16964,8150,3120,2949,22130
,,,,,,,,5254,15553,7792,2918,2680,20681
,,,,,,,,5255,14014,7280,2707,2414,19084
,,,,,,,,5256,12876,6866,2504,2264,17817
,,,,,,,,5257,12034,6594,2365,2226,17045
,,,,,,,,5258,11459,6404,2272,2129,16454
,,,,,,,,5259,11178,6293,2217,2138,16123
,,,,,,,,5260,11221,6300,2202,2205,16070
,,,,,,,,5261,11751,6482,2251,2325,16475
,,,,,,,,5262,12379,6800,2346,2509,17242
,,,,,,,,5263,13177,7216,2411,2714,17674
,,,,,,,,5264,14152,7678,2547,2865,18835
,,,,,,,,5265,15240,8047,2739,3063,20234
,,,,,,,,5266,16386,8302,2966,3208,21858
,,,,,,,,5267,17389,8629,3166,3314,23166
,,,,,,,,5268,18392,8857,3345,3436,24618
,,,,,,,,5269,19229,9006,3489,3515,25633
,,,,,,,,5270,19649,9173,3568,3534,26001
,,,,,,,,5271,19833,9247,3590,3569,26065
,,,,,,,,5272,19793,9321,3568,3554,25857
,,,,,,,,5273,19571,9189,3516,3533,24881
,,,,,,,,5274,19041,8844,3409,3404,23600
,,,,,,,,5275,18227,8506,3273,3281,22789
,,,,,,,,5276,17592,8336,3171,3135,22675
,,,,,,,,5277,17006,8169,3096,2928,22022
,,,,,,,,5278,15642,7839,2909,2645,20744
,,,,,,,,5279,14219,7318,2683,2418,18982
,,,,,,,,5280,13159,6896,2486,2294,17818
,,,,,,,,5281,12409,6586,2355,2193,17072
,,,,,,,,5282,11885,6374,2271,2161,16573
,,,,,,,,5283,11588,6258,2213,2185,16266
,,,,,,,,5284,11662,6269,2195,2244,16191
,,,,,,,,5285,12201,6452,2253,2387,16636
,,,,,,,,5286,12921,6811,2346,2600,17459
,,,,,,,,5287,13625,7186,2411,2775,17827
,,,,,,,,5288,14483,7557,2529,2917,18888
,,,,,,,,5289,15394,7935,2695,3030,20191
,,,,,,,,5290,16459,8229,2863,3106,21539
,,,,,,,,5291,17452,8355,3000,3182,22576
,,,,,,,,5292,18518,8659,3130,3266,23592
,,,,,,,,5293,19441,8825,3248,3306,24190
,,,,,,,,5294,20041,8840,3324,3357,24381
,,,,,,,,5295,20322,8961,3370,3363,24419
,,,,,,,,5296,20323,9040,3382,3311,24341
,,,,,,,,5297,19992,8795,3356,3261,23872
,,,,,,,,5298,19231,8295,3280,3124,22973
,,,,,,,,5299,18044,7937,3172,3010,22234
,,,,,,,,5300,16896,7717,3075,2915,21527
,,,,,,,,5301,16161,7621,3008,2752,20884
,,,,,,,,5302,14820,7327,2843,2447,19614
,,,,,,,,5303,13445,6857,2618,2257,18125
,,,,,,,,5304,12413,6515,2420,2171,17043
,,,,,,,,5305,11743,6311,2280,2104,16302
,,,,,,,,5306,11296,6180,2197,2079,15810
,,,,,,,,5307,11056,6111,2142,2096,15498
,,,,,,,,5308,11064,6154,2133,2180,15466
,,,,,,,,5309,11605,6363,2184,2323,15922
,,,,,,,,5310,12276,6684,2294,2478,16720
,,,,,,,,5311,12980,7030,2354,2666,17026
,,,,,,,,5312,13826,7305,2492,2850,18081
,,,,,,,,5313,14763,7552,2683,3000,19407
,,,,,,,,5314,15704,7786,2899,3092,20984
,,,,,,,,5315,16486,7832,3091,3161,22116
,,,,,,,,5316,17174,7999,3274,3255,23469
,,,,,,,,5317,17816,8152,3430,3266,24379
,,,,,,,,5318,18258,8250,3532,3268,24727
,,,,,,,,5319,18455,8325,3599,3266,24966
,,,,,,,,5320,18573,8386,3623,3228,24977
,,,,,,,,5321,18338,8297,3582,3186,24609
,,,,,,,,5322,17738,8164,3498,3088,23926
,,,,,,,,5323,16826,7901,3386,2971,23174
,,,,,,,,5324,16166,7747,3279,2821,22466
,,,,,,,,5325,15510,7693,3192,2583,21568
,,,,,,,,5326,14226,7268,3006,2355,20080
,,,,,,,,5327,12860,6749,2769,2174,18511
,,,,,,,,5328,11849,6338,2556,2091,17245
,,,,,,,,5329,11243,6086,2415,2038,16518
,,,,,,,,5330,10814,5949,2314,1975,15963
,,,,,,,,5331,10546,5874,2250,1993,15602
,,,,,,,,5332,10539,5894,2227,2078,15475
,,,,,,,,5333,11044,6072,2269,2216,15824
,,,,,,,,5334,11652,6351,2351,2395,16484
,,,,,,,,5335,12271,6688,2402,2534,16727
,,,,,,,,5336,12925,6966,2522,2673,17714
,,,,,,,,5337,13660,7227,2699,2746,18892
,,,,,,,,5338,14382,7462,2889,2845,20108
,,,,,,,,5339,14915,7627,3066,2892,20940
,,,,,,,,5340,15366,7743,3233,2927,21872
,,,,,,,,5341,15833,7888,3376,2945,22543
,,,,,,,,5342,16177,7964,3469,2973,22974
,,,,,,,,5343,16335,8043,3510,2968,23299
,,,,,,,,5344,16468,8099,3512,2942,23318
,,,,,,,,5345,16303,8018,3438,2911,22903
,,,,,,,,5346,15801,7813,3280,2797,22049
,,,,,,,,5347,14895,7466,3131,2689,21033
,,,,,,,,5348,14228,7151,3005,2582,20246
,,,,,,,,5349,13763,7043,2918,2480,19593
,,,,,,,,5350,12767,6685,2759,2277,18278
,,,,,,,,5351,11700,6251,2561,2112,16917
,,,,,,,,5352,10765,5915,2372,2012,15707
,,,,,,,,5353,10093,5689,2228,1986,14800
,,,,,,,,5354,9746,5538,2134,1969,14263
,,,,,,,,5355,9522,5470,2066,1925,13847
,,,,,,,,5356,9451,5453,2026,1952,13644
,,,,,,,,5357,9628,5494,2027,2009,13692
,,,,,,,,5358,9768,5549,2052,2064,13747
,,,,,,,,5359,10080,5678,2061,2200,13688
,,,,,,,,5360,10723,5870,2176,2317,14580
,,,,,,,,5361,11606,6149,2361,2426,15770
,,,,,,,,5362,12540,6458,2568,2508,17028
,,,,,,,,5363,13196,6631,2753,2582,18103
,,,,,,,,5364,13736,6745,2930,2626,19253
,,,,,,,,5365,14314,6862,3082,2675,20237
,,,,,,,,5366,14782,6921,3184,2701,21077
,,,,,,,,5367,15268,6969,3253,2716,21700
,,,,,,,,5368,15602,6885,3281,2711,22147
,,,,,,,,5369,15659,6758,3270,2677,22161
,,,,,,,,5370,15251,6530,3189,2638,21579
,,,,,,,,5371,14664,6383,3087,2588,20831
,,,,,,,,5372,14283,6383,3006,2557,20205
,,,,,,,,5373,13814,6348,2936,2427,19527
,,,,,,,,5374,12863,6089,2786,2247,18319
,,,,,,,,5375,11853,5759,2602,2103,17026
,,,,,,,,5376,11008,5497,2426,1984,15928
,,,,,,,,5377,10399,5320,2288,1927,15177
,,,,,,,,5378,10006,5204,2189,1886,14672
,,,,,,,,5379,9764,5144,2121,1863,14331
,,,,,,,,5380,9638,5135,2079,1871,14205
,,,,,,,,5381,9722,5156,2067,1912,14151
,,,,,,,,5382,9872,5183,2073,1971,14246
,,,,,,,,5383,10100,5256,2066,2070,14223
,,,,,,,,5384,10612,5481,2166,2161,15030
,,,,,,,,5385,11484,5780,2348,2269,16108
,,,,,,,,5386,12376,6154,2555,2341,17231
,,,,,,,,5387,13227,6448,2744,2401,18459
,,,,,,,,5388,14081,6665,2945,2443,19942
,,,,,,,,5389,14904,6817,3107,2454,21206
,,,,,,,,5390,15425,6831,3213,2483,22045
,,,,,,,,5391,15897,6801,3276,2538,22605
,,,,,,,,5392,16242,6794,3308,2567,22960
,,,,,,,,5393,16374,6790,3298,2555,23023
,,,,,,,,5394,16124,6641,3194,2539,22433
,,,,,,,,5395,15680,6500,3068,2526,21835
,,,,,,,,5396,15318,6495,3002,2498,21428
,,,,,,,,5397,14833,6447,2938,2362,20809
,,,,,,,,5398,13674,6105,2775,2190,19408
,,,,,,,,5399,12408,5695,2573,2040,17968
,,,,,,,,5400,11438,5389,2410,1939,16835
,,,,,,,,5401,10930,5250,2308,1914,16214
,,,,,,,,5402,10536,5192,2244,1888,15672
,,,,,,,,5403,10335,5154,2208,1897,15344
,,,,,,,,5404,10421,5231,2205,1989,15263
,,,,,,,,5405,10972,5470,2267,2114,15727
,,,,,,,,5406,11788,5876,2374,2310,16533
,,,,,,,,5407,12413,6227,2446,2451,16833
,,,,,,,,5408,12915,6448,2554,2644,17779
,,,,,,,,5409,13423,6644,2723,2756,19074
,,,,,,,,5410,13905,6836,2905,2858,20272
,,,,,,,,5411,14217,6922,3063,2925,21152
,,,,,,,,5412,14451,7020,3204,3003,22157
,,,,,,,,5413,14658,7162,3331,3070,22932
,,,,,,,,5414,14825,7283,3426,3081,23363
,,,,,,,,5415,14963,7413,3485,3112,23782
,,,,,,,,5416,15164,7552,3506,3124,23961
,,,,,,,,5417,15159,7609,3477,3106,23745
,,,,,,,,5418,14919,7552,3372,2992,23092
,,,,,,,,5419,14434,7341,3228,2902,22140
,,,,,,,,5420,14178,7174,3133,2784,21415
,,,,,,,,5421,13744,7069,3046,2611,20542
,,,,,,,,5422,12619,6615,2858,2369,18975
,,,,,,,,5423,11494,6132,2625,2259,17325
,,,,,,,,5424,10709,5828,2426,2123,16083
,,,,,,,,5425,10343,5636,2298,2065,15507
,,,,,,,,5426,10105,5540,2209,2044,14962
,,,,,,,,5427,9983,5497,2159,2051,14688
,,,,,,,,5428,10083,5555,2152,2147,14689
,,,,,,,,5429,10712,5767,2209,2276,15130
,,,,,,,,5430,11543,6130,2317,2427,15982
,,,,,,,,5431,12200,6466,2383,2577,16267
,,,,,,,,5432,12526,6716,2500,2719,17021
,,,,,,,,5433,12897,6997,2677,2875,18129
,,,,,,,,5434,13255,7285,2871,2964,19372
,,,,,,,,5435,13493,7479,3064,3012,20365
,,,,,,,,5436,13640,7613,3244,3095,21315
,,,,,,,,5437,13705,7761,3402,3174,21993
,,,,,,,,5438,13703,7895,3509,3171,22189
,,,,,,,,5439,13809,8033,3554,3184,22360
,,,,,,,,5440,13999,8119,3554,3170,22257
,,,,,,,,5441,13970,8004,3507,3121,21713
,,,,,,,,5442,13770,7899,3382,3039,20841
,,,,,,,,5443,13341,7691,3246,2931,20076
,,,,,,,,5444,13287,7497,3145,2856,19743
,,,,,,,,5445,13014,7352,3053,2663,19239
,,,,,,,,5446,12051,6844,2862,2437,18040
,,,,,,,,5447,10960,6325,2625,2305,16680
,,,,,,,,5448,10281,5980,2422,2176,15673
,,,,,,,,5449,9704,5715,2290,2079,14985
,,,,,,,,5450,9466,5587,2200,2062,14640
,,,,,,,,5451,9385,5523,2150,2069,14450
,,,,,,,,5452,9563,5559,2136,2131,14491
,,,,,,,,5453,10201,5760,2192,2267,15029
,,,,,,,,5454,11117,6127,2307,2451,16057
,,,,,,,,5455,11736,6437,2373,2555,16390
,,,,,,,,5456,12282,6617,2462,2666,17063
,,,,,,,,5457,12998,6848,2603,2777,18087
,,,,,,,,5458,13843,7154,2765,2894,19302
,,,,,,,,5459,14664,7386,2912,3029,20356
,,,,,,,,5460,15513,7607,3055,3166,21568
,,,,,,,,5461,16480,7869,3183,3288,22754
,,,,,,,,5462,17297,8128,3281,3403,23564
